sep=;
FrameUpdate;FrameFixed;OVRInputLTouchPositionX;OVRInputLTouchPositionY;OVRInputLTouchPositionZ;OVRInputLTouchSpeed;OVRInputLTouchVelocityX;OVRInputLTouchVelocityY;OVRInputLTouchVelocityZ;OVRInputLTouchAccelerationX;OVRInputLTouchAccelerationY;OVRInputLTouchAccelerationZ;OVRInputLTouchAccelerationStrength;OVRInputLTouchOrientationX;OVRInputLTouchOrientationY;OVRInputLTouchOrientationZ;OVRInputLTouchOrientationW;OVRInputLTouchAngSpeed;OVRInputLTouchAngVelocityX;OVRInputLTouchAngVelocityY;OVRInputLTouchAngVelocityZ;OVRInputLTouchAngAccelerationX;OVRInputLTouchAngAccelerationY;OVRInputLTouchAngAccelerationZ;OVRInputLTouchAngAccelerationStrength;OVRInputRTouchPositionX;OVRInputRTouchPositionY;OVRInputRTouchPositionZ;OVRInputRTouchSpeed;OVRInputRTouchVelocityX;OVRInputRTouchVelocityY;OVRInputRTouchVelocityZ;OVRInputRTouchAccelerationX;OVRInputRTouchAccelerationY;OVRInputRTouchAccelerationZ;OVRInputRTouchAccelerationStrength;OVRInputRTouchOrientationX;OVRInputRTouchOrientationY;OVRInputRTouchOrientationZ;OVRInputRTouchOrientationW;OVRInputRTouchAngSpeed;OVRInputRTouchAngVelocityX;OVRInputRTouchAngVelocityY;OVRInputRTouchAngVelocityZ;OVRInputRTouchAngAccelerationX;OVRInputRTouchAngAccelerationY;OVRInputRTouchAngAccelerationZ;OVRInputRTouchAngAccelerationStrength;RawButton.None;RawTouch.None;RawNearTouch.None;RawAxis1D.None;RawAxis2D.None;OVRNodeHeadPositionX;OVRNodeHeadPositionY;OVRNodeHeadPositionZ;OVRNodeHeadSpeed;OVRNodeHeadVelocityX;OVRNodeHeadVelocityY;OVRNodeHeadVelocityZ;OVRNodeHeadAccelerationX;OVRNodeHeadAccelerationY;OVRNodeHeadAccelerationZ;OVRNodeHeadAccelerationStrength;OVRNodeHeadOrientationX;OVRNodeHeadOrientationY;OVRNodeHeadOrientationZ;OVRNodeHeadOrientationW;OVRNodeHeadAngSpeed;OVRNodeHeadAngVelocityX;OVRNodeHeadAngVelocityY;OVRNodeHeadAngVelocityZ;OVRNodeHeadAngAccelerationX;OVRNodeHeadAngAccelerationY;OVRNodeHeadAngAccelerationZ;OVRNodeHeadAngAccelerationStrength;teleportInfo;Command
2414;4021;0.0147193;1.021029;0.02066682;0.1306749;0.1027308;-0.05690609;-0.05730611;0;0;0;0;-0.2449815;-0.06034786;0.2207363;0.9421347;0.5297171;-0.08128776;-0.3736037;0.3666235;0;0;0;0;0.09626439;1.041592;0.02510367;0.1531613;-0.1082721;-0.03934959;-0.1009314;0;0;0;0;0.2412276;-0.3546146;0.1686856;-0.8874699;0.1572707;-0.1060156;-0.02317823;0.1138311;0;0;0;0;None;None;None;None;None;0.04166102;1.267046;-0.124365;0.1517381;-0.01509409;-0.1420739;-0.0511041;0;0;0;0;0.08506216;0.0812592;-0.02300944;0.99279;1.559849;-1.553076;0.1418888;-0.03085032;0;0;0;0;0;
2415;4022;0.01127469;1.015046;0.02313716;0.1407901;0.01762662;-0.1396731;0.001609909;0;0;0;0;-0.2200123;-0.04463504;0.2283943;0.9473322;0.7061515;-0.656484;-0.2560309;-0.04611881;0;0;0;0;0.1011771;1.043509;0.02200362;0.1112981;0.01041529;-0.01176751;-0.1101831;0;0;0;0;0.2533412;-0.3562787;0.1785842;-0.8814712;0.4343455;0.09334758;-0.2826565;0.316303;0;0;0;0;None;None;None;None;None;0.04101115;1.261218;-0.1230799;0.1685387;-0.01819548;-0.1588084;-0.05342401;0;0;0;0;0.1111185;0.07599153;-0.02352825;0.9906182;1.668176;-1.654846;0.2095446;0.01968583;0;0;0;0;0;
2416;4023;0.009371987;1.011544;0.02434918;0.166775;-0.04257538;-0.1605381;0.01512494;0;0;0;0;-0.1996189;-0.05999281;0.2479036;0.9460956;0.9895626;-0.8494939;0.3486946;-0.3687902;0;0;0;0;0.1011281;1.042666;0.01956852;0.1508919;0.01132014;0.03290368;-0.146825;0;0;0;0;0.2518464;-0.4024995;0.147754;-0.8676038;1.32711;0.5654066;-1.006222;-0.6550215;0;0;0;0;None;None;None;None;None;0.04025863;1.255826;-0.1218699;0.1820014;-0.02126401;-0.1735554;-0.05050609;0;0;0;0;0.1353121;0.07106037;-0.02147962;0.988018;1.750942;-1.729042;0.2455752;0.1261215;0;0;0;0;0;
2416;4024;0.009371987;1.011544;0.02434918;0.166775;-0.04257538;-0.1605381;0.01512494;0;0;0;0;-0.1996189;-0.05999281;0.2479036;0.9460956;0.9895626;-0.8494939;0.3486946;-0.3687902;0;0;0;0;0.1011281;1.042666;0.01956852;0.1508919;0.01132014;0.03290368;-0.146825;0;0;0;0;0.2518464;-0.4024995;0.147754;-0.8676038;1.32711;0.5654066;-1.006222;-0.6550215;0;0;0;0;None;None;None;None;None;0.04025863;1.255826;-0.1218699;0.1820014;-0.02126401;-0.1735554;-0.05050609;0;0;0;0;0.1353121;0.07106037;-0.02147962;0.988018;1.750942;-1.729042;0.2455752;0.1261215;0;0;0;0;0;
2417;4025;0.0122019;1.006961;0.0222276;0.2128693;0.05819772;-0.2046717;0.005987868;0;0;0;0;-0.1800591;-0.01364184;0.2429163;0.953092;1.56145;-1.323812;-0.7706098;-0.3029972;0;0;0;0;0.09060364;1.042299;0.02211699;0.2423407;-0.2382038;0.01694131;0.04124244;0;0;0;0;0.2401261;-0.3104916;0.1096279;-0.9131901;2.277887;-0.1731717;2.015067;-1.047992;0;0;0;0;None;None;None;None;None;0.0393411;1.250667;-0.1208501;0.1914782;-0.0252368;-0.1835119;-0.04848085;0;0;0;0;0.1576492;0.0675988;-0.0250608;0.9848599;1.702975;-1.68405;0.2457991;0.06069223;0;0;0;0;0;
2417;4026;0.0122019;1.006961;0.0222276;0.2128693;0.05819772;-0.2046717;0.005987868;0;0;0;0;-0.1800591;-0.01364184;0.2429163;0.953092;1.56145;-1.323812;-0.7706098;-0.3029972;0;0;0;0;0.09060364;1.042299;0.02211699;0.2423407;-0.2382038;0.01694131;0.04124244;0;0;0;0;0.2401261;-0.3104916;0.1096279;-0.9131901;2.277887;-0.1731717;2.015067;-1.047992;0;0;0;0;None;None;None;None;None;0.0393411;1.250667;-0.1208501;0.1914782;-0.0252368;-0.1835119;-0.04848085;0;0;0;0;0.1576492;0.0675988;-0.0250608;0.9848599;1.702975;-1.68405;0.2457991;0.06069223;0;0;0;0;0;
2418;4027;0.01523307;1.00148;0.01734632;0.2169235;0.1004699;-0.185081;-0.05202541;0;0;0;0;-0.1676115;0.008953771;0.2232644;0.9601975;1.395735;-1.00011;-0.9297148;0.2889395;0;0;0;0;0.07708025;1.040133;0.02081861;0.4046035;-0.4022958;-0.008537026;0.04229899;0;0;0;0;0.2419914;-0.220398;0.06509493;-0.9426705;3.513763;-0.06585661;3.351789;-1.052475;0;0;0;0;None;None;None;None;None;0.03823751;1.241934;-0.1196465;0.2035655;-0.02852833;-0.1977801;-0.03883417;0;0;0;0;0.1944442;0.06191239;-0.03033586;0.9784876;1.767317;-1.751579;0.2330455;-0.03270848;0;0;0;0;0;
2419;4028;0.01254232;0.9958225;0.01253388;0.1992124;-0.01086479;-0.1895916;-0.06018763;0;0;0;0;-0.1606931;0.01966824;0.2627927;0.9511734;1.559308;-0.9091852;-0.4944582;-1.166334;0;0;0;0;0.07178811;1.041269;0.008297917;0.3228458;-0.2816778;0.03559263;-0.1536886;0;0;0;0;0.2818919;-0.1725842;0.06845029;-0.9413109;2.86533;0.822659;2.742424;0.1116243;0;0;0;0;None;None;None;None;None;0.03742011;1.23576;-0.1182029;0.1889811;-0.02702229;-0.1839029;-0.03410827;0;0;0;0;0.2210945;0.05826785;-0.03138198;0.9730042;1.56537;-1.55469;0.1823319;0.008867151;0;0;0;0;0;
2419;4029;0.01254232;0.9958225;0.01253388;0.1992124;-0.01086479;-0.1895916;-0.06018763;0;0;0;0;-0.1606931;0.01966824;0.2627927;0.9511734;1.559308;-0.9091852;-0.4944582;-1.166334;0;0;0;0;0.07178811;1.041269;0.008297917;0.3228458;-0.2816778;0.03559263;-0.1536886;0;0;0;0;0.2818919;-0.1725842;0.06845029;-0.9413109;2.86533;0.822659;2.742424;0.1116243;0;0;0;0;None;None;None;None;None;0.03742011;1.23576;-0.1182029;0.1889811;-0.02702229;-0.1839029;-0.03410827;0;0;0;0;0.2210945;0.05826785;-0.03138198;0.9730042;1.56537;-1.55469;0.1823319;0.008867151;0;0;0;0;0;
2420;4030;0.008279284;0.9889632;0.01266556;0.2608611;-0.09613628;-0.2414328;-0.02272661;0;0;0;0;-0.1070752;-0.0006353839;0.2939289;0.9498107;1.987315;-1.49696;0.549912;-1.185802;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;None;None;None;None;None;0.03652146;1.230152;-0.1160543;0.1710118;-0.02346905;-0.1650232;-0.03823078;0;0;0;0;0.2419892;0.05570531;-0.03309205;0.9681132;1.318797;-1.310839;0.1443193;0.009971997;0;0;0;0;0;
2420;4031;0.008279284;0.9889632;0.01266556;0.2608611;-0.09613628;-0.2414328;-0.02272661;0;0;0;0;-0.1070752;-0.0006353839;0.2939289;0.9498107;1.987315;-1.49696;0.549912;-1.185802;0;0;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;None;None;None;None;None;0.03652146;1.230152;-0.1160543;0.1710118;-0.02346905;-0.1650232;-0.03823078;0;0;0;0;0.2419892;0.05570531;-0.03309205;0.9681132;1.318797;-1.310839;0.1443193;0.009971997;0;0;0;0;0;
2421;4032;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03641618;1.22882;-0.1163117;0.1516276;-0.02040136;-0.1453561;-0.03803051;0;0;0;0;0.2429631;0.05474169;-0.03115381;0.9679885;1.102377;-1.09392;0.1257569;0.0525256;0;0;0;0;0;
2422;4033;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03608907;1.226771;-0.1159825;0.1179617;-0.01633494;-0.113828;-0.02629285;0;0;0;0;0.2501692;0.05415559;-0.03153734;0.9661718;0.8624547;-0.8574305;0.07914569;0.04875408;0;0;0;0;0;
2422;4034;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03608907;1.226771;-0.1159825;0.1179617;-0.01633494;-0.113828;-0.02629285;0;0;0;0;0.2501692;0.05415559;-0.03153734;0.9661718;0.8624547;-0.8574305;0.07914569;0.04875408;0;0;0;0;0;
2423;4035;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03550568;1.224477;-0.1154849;0.0853405;-0.01308325;-0.08086783;-0.02392117;0;0;0;0;0.2565522;0.05348413;-0.03081087;0.9645575;0.5558876;-0.5518785;0.04720235;0.04704416;0;0;0;0;0;
2423;4036;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03550568;1.224477;-0.1154849;0.0853405;-0.01308325;-0.08086783;-0.02392117;0;0;0;0;0.2565522;0.05348413;-0.03081087;0.9645575;0.5558876;-0.5518785;0.04720235;0.04704416;0;0;0;0;0;
2424;4037;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03501017;1.223173;-0.1146636;0.0439352;-0.01259717;-0.03571114;-0.0222784;0;0;0;0;0.2586247;0.05249233;-0.02919431;0.9641086;0.2370384;-0.2242064;0.02122882;0.07394623;0;0;0;0;0;
2425;4038;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03318087;1.220346;-0.1133451;0.04071453;-0.01804028;-0.03115649;-0.01901301;0;0;0;0;0.2664953;0.04894464;-0.02604052;0.9622404;0.224969;-0.1958101;0.04970597;0.09898892;0;0;0;0;0;
2425;4039;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03318087;1.220346;-0.1133451;0.04071453;-0.01804028;-0.03115649;-0.01901301;0;0;0;0;0.2664953;0.04894464;-0.02604052;0.9622404;0.224969;-0.1958101;0.04970597;0.09898892;0;0;0;0;0;
2426;4040;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03139375;1.218589;-0.1121277;0.0470825;-0.02513202;-0.03439878;-0.02004662;0;0;0;0;0.2723803;0.04519018;-0.02524842;0.9607962;0.2680884;-0.2312037;0.09091829;0.1007478;0;0;0;0;0;
2426;4041;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03139375;1.218589;-0.1121277;0.0470825;-0.02513202;-0.03439878;-0.02004662;0;0;0;0;0.2723803;0.04519018;-0.02524842;0.9607962;0.2680884;-0.2312037;0.09091829;0.1007478;0;0;0;0;0;
2427;4042;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03061276;1.217499;-0.1118603;0.0581397;-0.03246875;-0.041974;-0.02375264;0;0;0;0;0.2756841;0.04296029;-0.02650635;0.959922;0.3170033;-0.2750289;0.1361593;0.0794406;0;0;0;0;0;
2428;4043;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0295194;1.215797;-0.1107106;0.0663943;-0.03661241;-0.04843593;-0.0268644;0;0;0;0;0.2823755;0.03858804;-0.02629568;0.9581668;0.3896117;-0.3391181;0.1750757;0.07838798;0;0;0;0;0;
2428;4044;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0295194;1.215797;-0.1107106;0.0663943;-0.03661241;-0.04843593;-0.0268644;0;0;0;0;0.2823755;0.03858804;-0.02629568;0.9581668;0.3896117;-0.3391181;0.1750757;0.07838798;0;0;0;0;0;
2429;4045;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02856616;1.213873;-0.1096895;0.07383262;-0.03832672;-0.05484252;-0.03121884;0;0;0;0;0.2891835;0.03213746;-0.02352257;0.9564449;0.4934747;-0.4058596;0.2378031;0.1491474;0;0;0;0;0;
2429;4046;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02856616;1.213873;-0.1096895;0.07383262;-0.03832672;-0.05484252;-0.03121884;0;0;0;0;0.2891835;0.03213746;-0.02352257;0.9564449;0.4934747;-0.4058596;0.2378031;0.1491474;0;0;0;0;0;
2430;4047;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02855944;1.212695;-0.1101712;0.07818668;-0.03149397;-0.06664442;-0.02607313;0;0;0;0;0.2944125;0.02961222;-0.02499183;0.9548926;0.5667366;-0.4752002;0.2808639;0.128416;0;0;0;0;0;
2431;4048;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02832542;1.208768;-0.1101179;0.07190307;-0.01783959;-0.06862895;-0.01191081;0;0;0;0;0.3073301;0.02686272;-0.02991465;0.9507532;0.5486317;-0.5129651;0.1853095;-0.0593634;0;0;0;0;0;
2431;4049;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02832542;1.208768;-0.1101179;0.07190307;-0.01783959;-0.06862895;-0.01191081;0;0;0;0;0.3073301;0.02686272;-0.02991465;0.9507532;0.5486317;-0.5129651;0.1853095;-0.0593634;0;0;0;0;0;
2432;4050;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02988673;1.205383;-0.1100695;0.05973063;0.01025188;-0.05847796;-0.006555607;0;0;0;0;0.3141495;0.02991094;-0.03515038;0.9482509;0.5542544;-0.5180061;0.0789843;-0.1806353;0;0;0;0;0;
2432;4051;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02988673;1.205383;-0.1100695;0.05973063;0.01025188;-0.05847796;-0.006555607;0;0;0;0;0.3141495;0.02991094;-0.03515038;0.9482509;0.5542544;-0.5180061;0.0789843;-0.1806353;0;0;0;0;0;
2433;4052;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0303793;1.205705;-0.110137;0.05161917;0.01327259;-0.04965131;-0.00480877;0;0;0;0;0.3138908;0.0332367;-0.03320197;0.9482961;0.3456822;-0.3336775;-0.03227122;-0.0843451;0;0;0;0;0;
2434;4053;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03103653;1.205335;-0.1099539;0.04840516;0.02247193;-0.04246995;-0.005863028;0;0;0;0;0.3148664;0.03925835;-0.03125628;0.9478085;0.274208;-0.1922652;-0.1795617;-0.07734156;0;0;0;0;0;
2434;4054;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03103653;1.205335;-0.1099539;0.04840516;0.02247193;-0.04246995;-0.005863028;0;0;0;0;0.3148664;0.03925835;-0.03125628;0.9478085;0.274208;-0.1922652;-0.1795617;-0.07734156;0;0;0;0;0;
2435;4055;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03165219;1.204034;-0.1107106;0.04842511;0.02690891;-0.04017603;-0.002605468;0;0;0;0;0.3172591;0.0457745;-0.03278238;0.9466661;0.3233006;-0.1649735;-0.2537429;-0.1136729;0;0;0;0;0;
2435;4056;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03165219;1.204034;-0.1107106;0.04842511;0.02690891;-0.04017603;-0.002605468;0;0;0;0;0.3172591;0.0457745;-0.03278238;0.9466661;0.3233006;-0.1649735;-0.2537429;-0.1136729;0;0;0;0;0;
2436;4057;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0318461;1.205497;-0.1078581;0.03246791;0.02319611;-0.01836285;-0.01337577;0;0;0;0;0.3117085;0.04502687;-0.02729978;0.9487176;0.2308867;-0.01063909;-0.2265562;0.0432176;0;0;0;0;0;
2437;4058;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03178837;1.206209;-0.1051977;0.05297576;0.01382397;0.00276496;-0.05106549;0;0;0;0;0.2910157;0.03744743;-0.01695187;0.9558348;0.658802;0.595045;-0.004160749;0.2827085;0;0;0;0;0;
