sep=;
FrameUpdate;FrameFixed;timestampStartCycle;timestampStartCycleMillisecond;timestampStartFixed;timestampStartFixedMillisecond;timestampDifference;timestampUnityTime;timestampUnityTimeDifference;timestampEndFixed;timestampEndFixedMillisecond;teleportInfo;Command
205;338;2024-07-08 16:48:35.631;1720457315631;2024-07-08 16:48:35.672;1720457315672;41;6.74;0.01999998;2024-07-08 16:48:35.672;1720457315672;0;
205;339;2024-07-08 16:48:35.672;1720457315672;2024-07-08 16:48:35.672;1720457315672;0;6.76;0.01999998;2024-07-08 16:48:35.672;1720457315672;0;
206;340;2024-07-08 16:48:35.672;1720457315672;2024-07-08 16:48:35.696;1720457315696;24;6.78;0.01999998;2024-07-08 16:48:35.696;1720457315696;0;
206;341;2024-07-08 16:48:35.696;1720457315696;2024-07-08 16:48:35.697;1720457315697;1;6.8;0.01999998;2024-07-08 16:48:35.697;1720457315697;0;
207;342;2024-07-08 16:48:35.697;1720457315697;2024-07-08 16:48:35.730;1720457315730;33;6.82;0.01999998;2024-07-08 16:48:35.730;1720457315730;0;
208;343;2024-07-08 16:48:35.730;1720457315730;2024-07-08 16:48:35.761;1720457315761;31;6.84;0.01999998;2024-07-08 16:48:35.761;1720457315761;0;
208;344;2024-07-08 16:48:35.761;1720457315761;2024-07-08 16:48:35.762;1720457315762;1;6.86;0.01999998;2024-07-08 16:48:35.762;1720457315762;0;
209;345;2024-07-08 16:48:35.762;1720457315762;2024-07-08 16:48:35.787;1720457315787;25;6.88;0.01999998;2024-07-08 16:48:35.787;1720457315787;0;
209;346;2024-07-08 16:48:35.787;1720457315787;2024-07-08 16:48:35.788;1720457315788;1;6.9;0.01999998;2024-07-08 16:48:35.788;1720457315788;0;
210;347;2024-07-08 16:48:35.788;1720457315788;2024-07-08 16:48:35.827;1720457315827;39;6.92;0.02000046;2024-07-08 16:48:35.827;1720457315827;0;
211;348;2024-07-08 16:48:35.827;1720457315827;2024-07-08 16:48:35.865;1720457315865;38;6.94;0.01999998;2024-07-08 16:48:35.865;1720457315865;0;
211;349;2024-07-08 16:48:35.865;1720457315865;2024-07-08 16:48:35.866;1720457315866;1;6.96;0.01999998;2024-07-08 16:48:35.866;1720457315866;0;
212;350;2024-07-08 16:48:35.866;1720457315866;2024-07-08 16:48:35.895;1720457315895;29;6.98;0.01999998;2024-07-08 16:48:35.895;1720457315895;0;
212;351;2024-07-08 16:48:35.895;1720457315895;2024-07-08 16:48:35.896;1720457315896;1;7;0.01999998;2024-07-08 16:48:35.896;1720457315896;0;
213;352;2024-07-08 16:48:35.896;1720457315896;2024-07-08 16:48:35.925;1720457315925;29;7.02;0.01999998;2024-07-08 16:48:35.925;1720457315925;0;
214;353;2024-07-08 16:48:35.925;1720457315925;2024-07-08 16:48:35.961;1720457315961;36;7.04;0.01999998;2024-07-08 16:48:35.961;1720457315961;0;
214;354;2024-07-08 16:48:35.961;1720457315961;2024-07-08 16:48:35.962;1720457315962;1;7.06;0.01999998;2024-07-08 16:48:35.962;1720457315962;0;
215;355;2024-07-08 16:48:35.962;1720457315962;2024-07-08 16:48:36.002;1720457316002;40;7.08;0.01999998;2024-07-08 16:48:36.002;1720457316002;0;
215;356;2024-07-08 16:48:36.002;1720457316002;2024-07-08 16:48:36.002;1720457316002;0;7.1;0.01999998;2024-07-08 16:48:36.002;1720457316002;0;
216;357;2024-07-08 16:48:36.002;1720457316002;2024-07-08 16:48:36.027;1720457316027;25;7.12;0.01999998;2024-07-08 16:48:36.027;1720457316027;0;
217;358;2024-07-08 16:48:36.027;1720457316027;2024-07-08 16:48:36.066;1720457316066;39;7.14;0.01999998;2024-07-08 16:48:36.066;1720457316066;0;
217;359;2024-07-08 16:48:36.067;1720457316067;2024-07-08 16:48:36.067;1720457316067;1;7.16;0.01999998;2024-07-08 16:48:36.067;1720457316067;0;
218;360;2024-07-08 16:48:36.067;1720457316067;2024-07-08 16:48:36.105;1720457316105;38;7.18;0.01999998;2024-07-08 16:48:36.106;1720457316105;0;
218;361;2024-07-08 16:48:36.106;1720457316106;2024-07-08 16:48:36.106;1720457316106;1;7.2;0.01999998;2024-07-08 16:48:36.106;1720457316106;0;
219;362;2024-07-08 16:48:36.106;1720457316106;2024-07-08 16:48:36.133;1720457316133;27;7.22;0.01999998;2024-07-08 16:48:36.133;1720457316133;0;
220;363;2024-07-08 16:48:36.133;1720457316133;2024-07-08 16:48:36.158;1720457316158;25;7.24;0.01999998;2024-07-08 16:48:36.158;1720457316158;0;
220;364;2024-07-08 16:48:36.158;1720457316158;2024-07-08 16:48:36.159;1720457316159;1;7.26;0.01999998;2024-07-08 16:48:36.159;1720457316159;0;
221;365;2024-07-08 16:48:36.159;1720457316159;2024-07-08 16:48:36.198;1720457316198;39;7.28;0.01999998;2024-07-08 16:48:36.198;1720457316198;0;
221;366;2024-07-08 16:48:36.198;1720457316198;2024-07-08 16:48:36.198;1720457316198;0;7.3;0.01999998;2024-07-08 16:48:36.198;1720457316198;0;
222;367;2024-07-08 16:48:36.198;1720457316198;2024-07-08 16:48:36.228;1720457316228;30;7.32;0.01999998;2024-07-08 16:48:36.228;1720457316228;0;
223;368;2024-07-08 16:48:36.228;1720457316228;2024-07-08 16:48:36.252;1720457316252;24;7.34;0.01999998;2024-07-08 16:48:36.252;1720457316252;0;
223;369;2024-07-08 16:48:36.252;1720457316252;2024-07-08 16:48:36.252;1720457316253;0;7.36;0.01999998;2024-07-08 16:48:36.253;1720457316252;0;
224;370;2024-07-08 16:48:36.253;1720457316253;2024-07-08 16:48:36.292;1720457316292;40;7.38;0.01999998;2024-07-08 16:48:36.292;1720457316292;0;
224;371;2024-07-08 16:48:36.292;1720457316292;2024-07-08 16:48:36.292;1720457316292;0;7.4;0.01999998;2024-07-08 16:48:36.292;1720457316292;0;
225;372;2024-07-08 16:48:36.292;1720457316292;2024-07-08 16:48:36.332;1720457316332;40;7.42;0.01999998;2024-07-08 16:48:36.332;1720457316332;0;
226;373;2024-07-08 16:48:36.332;1720457316332;2024-07-08 16:48:36.359;1720457316359;27;7.44;0.02000046;2024-07-08 16:48:36.359;1720457316359;0;
226;374;2024-07-08 16:48:36.359;1720457316359;2024-07-08 16:48:36.360;1720457316360;1;7.46;0.01999998;2024-07-08 16:48:36.360;1720457316360;0;
227;375;2024-07-08 16:48:36.360;1720457316360;2024-07-08 16:48:36.397;1720457316397;37;7.48;0.01999998;2024-07-08 16:48:36.397;1720457316397;0;
227;376;2024-07-08 16:48:36.397;1720457316397;2024-07-08 16:48:36.398;1720457316398;1;7.5;0.01999998;2024-07-08 16:48:36.398;1720457316398;0;
228;377;2024-07-08 16:48:36.398;1720457316398;2024-07-08 16:48:36.424;1720457316424;26;7.52;0.01999998;2024-07-08 16:48:36.424;1720457316424;0;
229;378;2024-07-08 16:48:36.424;1720457316424;2024-07-08 16:48:36.452;1720457316452;28;7.54;0.01999998;2024-07-08 16:48:36.452;1720457316452;0;
229;379;2024-07-08 16:48:36.452;1720457316452;2024-07-08 16:48:36.452;1720457316452;0;7.56;0.01999998;2024-07-08 16:48:36.452;1720457316452;0;
230;380;2024-07-08 16:48:36.452;1720457316452;2024-07-08 16:48:36.487;1720457316487;35;7.58;0.01999998;2024-07-08 16:48:36.487;1720457316487;0;
230;381;2024-07-08 16:48:36.487;1720457316487;2024-07-08 16:48:36.488;1720457316488;1;7.6;0.01999998;2024-07-08 16:48:36.488;1720457316488;0;
231;382;2024-07-08 16:48:36.488;1720457316488;2024-07-08 16:48:36.522;1720457316522;34;7.62;0.01999998;2024-07-08 16:48:36.522;1720457316522;0;
232;383;2024-07-08 16:48:36.522;1720457316522;2024-07-08 16:48:36.557;1720457316557;35;7.64;0.01999998;2024-07-08 16:48:36.557;1720457316557;0;
232;384;2024-07-08 16:48:36.557;1720457316557;2024-07-08 16:48:36.558;1720457316558;1;7.66;0.01999998;2024-07-08 16:48:36.558;1720457316558;0;
233;385;2024-07-08 16:48:36.558;1720457316558;2024-07-08 16:48:36.597;1720457316597;39;7.68;0.01999998;2024-07-08 16:48:36.597;1720457316597;0;
233;386;2024-07-08 16:48:36.597;1720457316597;2024-07-08 16:48:36.599;1720457316599;2;7.7;0.01999998;2024-07-08 16:48:36.599;1720457316599;0;
234;387;2024-07-08 16:48:36.599;1720457316599;2024-07-08 16:48:36.639;1720457316639;40;7.72;0.01999998;2024-07-08 16:48:36.639;1720457316639;0;
235;388;2024-07-08 16:48:36.639;1720457316639;2024-07-08 16:48:36.665;1720457316665;26;7.74;0.01999998;2024-07-08 16:48:36.665;1720457316665;0;
235;389;2024-07-08 16:48:36.665;1720457316665;2024-07-08 16:48:36.666;1720457316666;1;7.76;0.01999998;2024-07-08 16:48:36.666;1720457316666;0;
236;390;2024-07-08 16:48:36.666;1720457316666;2024-07-08 16:48:36.692;1720457316692;26;7.78;0.01999998;2024-07-08 16:48:36.692;1720457316692;0;
236;391;2024-07-08 16:48:36.692;1720457316692;2024-07-08 16:48:36.693;1720457316693;1;7.8;0.01999998;2024-07-08 16:48:36.693;1720457316693;0;
237;392;2024-07-08 16:48:36.693;1720457316693;2024-07-08 16:48:36.732;1720457316732;39;7.82;0.01999998;2024-07-08 16:48:36.732;1720457316732;0;
238;393;2024-07-08 16:48:36.732;1720457316732;2024-07-08 16:48:36.759;1720457316759;27;7.84;0.01999998;2024-07-08 16:48:36.760;1720457316759;0;
238;394;2024-07-08 16:48:36.760;1720457316760;2024-07-08 16:48:36.760;1720457316760;1;7.86;0.01999998;2024-07-08 16:48:36.760;1720457316760;0;
239;395;2024-07-08 16:48:36.761;1720457316761;2024-07-08 16:48:36.800;1720457316800;40;7.88;0.01999998;2024-07-08 16:48:36.800;1720457316800;0;
239;396;2024-07-08 16:48:36.800;1720457316800;2024-07-08 16:48:36.800;1720457316800;0;7.9;0.01999998;2024-07-08 16:48:36.800;1720457316800;0;
240;397;2024-07-08 16:48:36.800;1720457316800;2024-07-08 16:48:36.840;1720457316840;40;7.92;0.01999998;2024-07-08 16:48:36.840;1720457316840;0;
241;398;2024-07-08 16:48:36.840;1720457316840;2024-07-08 16:48:36.867;1720457316867;27;7.94;0.02000046;2024-07-08 16:48:36.867;1720457316867;0;
241;399;2024-07-08 16:48:36.867;1720457316867;2024-07-08 16:48:36.868;1720457316868;1;7.96;0.01999998;2024-07-08 16:48:36.868;1720457316868;0;
242;400;2024-07-08 16:48:36.868;1720457316868;2024-07-08 16:48:36.903;1720457316903;35;7.98;0.01999998;2024-07-08 16:48:36.903;1720457316903;0;
242;401;2024-07-08 16:48:36.904;1720457316904;2024-07-08 16:48:36.904;1720457316904;1;8;0.01999998;2024-07-08 16:48:36.904;1720457316904;0;
243;402;2024-07-08 16:48:36.904;1720457316904;2024-07-08 16:48:36.935;1720457316935;31;8.02;0.0199995;2024-07-08 16:48:36.935;1720457316935;0;
244;403;2024-07-08 16:48:36.935;1720457316935;2024-07-08 16:48:36.984;1720457316984;49;8.04;0.02000046;2024-07-08 16:48:36.984;1720457316984;0;
244;404;2024-07-08 16:48:36.984;1720457316984;2024-07-08 16:48:36.984;1720457316984;0;8.059999;0.0199995;2024-07-08 16:48:36.984;1720457316984;0;
245;405;2024-07-08 16:48:36.984;1720457316984;2024-07-08 16:48:37.011;1720457317012;27;8.08;0.02000046;2024-07-08 16:48:37.012;1720457317011;0;
245;406;2024-07-08 16:48:37.012;1720457317012;2024-07-08 16:48:37.012;1720457317012;1;8.099999;0.0199995;2024-07-08 16:48:37.012;1720457317012;0;
246;407;2024-07-08 16:48:37.012;1720457317012;2024-07-08 16:48:37.037;1720457317037;25;8.12;0.02000046;2024-07-08 16:48:37.037;1720457317037;0;
247;408;2024-07-08 16:48:37.037;1720457317037;2024-07-08 16:48:37.064;1720457317064;27;8.139999;0.0199995;2024-07-08 16:48:37.064;1720457317064;0;
247;409;2024-07-08 16:48:37.064;1720457317064;2024-07-08 16:48:37.064;1720457317064;0;8.16;0.02000046;2024-07-08 16:48:37.064;1720457317064;0;
248;410;2024-07-08 16:48:37.064;1720457317064;2024-07-08 16:48:37.092;1720457317092;28;8.179999;0.0199995;2024-07-08 16:48:37.092;1720457317092;0;
248;411;2024-07-08 16:48:37.092;1720457317092;2024-07-08 16:48:37.092;1720457317092;0;8.2;0.02000046;2024-07-08 16:48:37.092;1720457317092;0;
249;412;2024-07-08 16:48:37.092;1720457317092;2024-07-08 16:48:37.131;1720457317131;39;8.22;0.02000046;2024-07-08 16:48:37.131;1720457317131;0;
250;413;2024-07-08 16:48:37.131;1720457317131;2024-07-08 16:48:37.164;1720457317164;33;8.24;0.0199995;2024-07-08 16:48:37.164;1720457317164;0;
250;414;2024-07-08 16:48:37.164;1720457317164;2024-07-08 16:48:37.165;1720457317165;1;8.26;0.02000046;2024-07-08 16:48:37.165;1720457317165;0;
251;415;2024-07-08 16:48:37.165;1720457317165;2024-07-08 16:48:37.227;1720457317227;62;8.28;0.0199995;2024-07-08 16:48:37.227;1720457317227;0;
251;416;2024-07-08 16:48:37.227;1720457317227;2024-07-08 16:48:37.228;1720457317228;1;8.3;0.02000046;2024-07-08 16:48:37.228;1720457317228;0;
252;417;2024-07-08 16:48:37.228;1720457317228;2024-07-08 16:48:37.252;1720457317252;24;8.32;0.0199995;2024-07-08 16:48:37.252;1720457317252;0;
253;418;2024-07-08 16:48:37.252;1720457317252;2024-07-08 16:48:37.294;1720457317294;42;8.34;0.02000046;2024-07-08 16:48:37.294;1720457317294;0;
253;419;2024-07-08 16:48:37.294;1720457317294;2024-07-08 16:48:37.294;1720457317294;0;8.36;0.0199995;2024-07-08 16:48:37.294;1720457317294;0;
254;420;2024-07-08 16:48:37.294;1720457317294;2024-07-08 16:48:37.335;1720457317335;41;8.38;0.02000046;2024-07-08 16:48:37.335;1720457317335;0;
254;421;2024-07-08 16:48:37.335;1720457317335;2024-07-08 16:48:37.335;1720457317335;0;8.4;0.0199995;2024-07-08 16:48:37.335;1720457317335;0;
255;422;2024-07-08 16:48:37.335;1720457317335;2024-07-08 16:48:37.361;1720457317361;26;8.42;0.02000046;2024-07-08 16:48:37.361;1720457317361;0;
256;423;2024-07-08 16:48:37.361;1720457317361;2024-07-08 16:48:37.387;1720457317387;26;8.44;0.0199995;2024-07-08 16:48:37.387;1720457317387;0;
256;424;2024-07-08 16:48:37.387;1720457317387;2024-07-08 16:48:37.388;1720457317388;1;8.46;0.02000046;2024-07-08 16:48:37.388;1720457317388;0;
257;425;2024-07-08 16:48:37.388;1720457317388;2024-07-08 16:48:37.426;1720457317426;38;8.48;0.0199995;2024-07-08 16:48:37.426;1720457317426;0;
257;426;2024-07-08 16:48:37.426;1720457317426;2024-07-08 16:48:37.427;1720457317427;1;8.5;0.02000046;2024-07-08 16:48:37.427;1720457317427;0;
258;427;2024-07-08 16:48:37.427;1720457317427;2024-07-08 16:48:37.454;1720457317454;27;8.52;0.0199995;2024-07-08 16:48:37.454;1720457317454;0;
259;428;2024-07-08 16:48:37.454;1720457317454;2024-07-08 16:48:37.481;1720457317481;27;8.54;0.02000046;2024-07-08 16:48:37.482;1720457317481;0;
259;429;2024-07-08 16:48:37.482;1720457317482;2024-07-08 16:48:37.482;1720457317483;1;8.559999;0.0199995;2024-07-08 16:48:37.483;1720457317482;0;
260;430;2024-07-08 16:48:37.483;1720457317483;2024-07-08 16:48:37.518;1720457317518;36;8.58;0.02000046;2024-07-08 16:48:37.518;1720457317518;0;
260;431;2024-07-08 16:48:37.518;1720457317518;2024-07-08 16:48:37.519;1720457317519;1;8.599999;0.0199995;2024-07-08 16:48:37.519;1720457317519;0;
261;432;2024-07-08 16:48:37.519;1720457317519;2024-07-08 16:48:37.559;1720457317559;40;8.62;0.02000046;2024-07-08 16:48:37.559;1720457317559;0;
262;433;2024-07-08 16:48:37.559;1720457317559;2024-07-08 16:48:37.600;1720457317600;41;8.639999;0.0199995;2024-07-08 16:48:37.600;1720457317600;0;
262;434;2024-07-08 16:48:37.600;1720457317600;2024-07-08 16:48:37.601;1720457317601;1;8.66;0.02000046;2024-07-08 16:48:37.601;1720457317601;0;
263;435;2024-07-08 16:48:37.601;1720457317601;2024-07-08 16:48:37.626;1720457317626;25;8.679999;0.0199995;2024-07-08 16:48:37.626;1720457317626;0;
263;436;2024-07-08 16:48:37.626;1720457317626;2024-07-08 16:48:37.627;1720457317627;1;8.7;0.02000046;2024-07-08 16:48:37.627;1720457317627;0;
264;437;2024-07-08 16:48:37.627;1720457317627;2024-07-08 16:48:37.652;1720457317652;25;8.72;0.02000046;2024-07-08 16:48:37.652;1720457317652;0;
265;438;2024-07-08 16:48:37.652;1720457317652;2024-07-08 16:48:37.694;1720457317694;42;8.74;0.0199995;2024-07-08 16:48:37.694;1720457317694;0;
265;439;2024-07-08 16:48:37.694;1720457317694;2024-07-08 16:48:37.694;1720457317694;0;8.76;0.02000046;2024-07-08 16:48:37.694;1720457317694;0;
266;440;2024-07-08 16:48:37.694;1720457317694;2024-07-08 16:48:37.731;1720457317731;37;8.78;0.0199995;2024-07-08 16:48:37.731;1720457317731;0;
266;441;2024-07-08 16:48:37.731;1720457317731;2024-07-08 16:48:37.733;1720457317733;2;8.8;0.02000046;2024-07-08 16:48:37.733;1720457317733;0;
267;442;2024-07-08 16:48:37.733;1720457317733;2024-07-08 16:48:37.759;1720457317759;26;8.82;0.0199995;2024-07-08 16:48:37.759;1720457317759;0;
268;443;2024-07-08 16:48:37.759;1720457317759;2024-07-08 16:48:37.787;1720457317787;28;8.84;0.02000046;2024-07-08 16:48:37.787;1720457317787;0;
268;444;2024-07-08 16:48:37.787;1720457317787;2024-07-08 16:48:37.788;1720457317788;1;8.86;0.0199995;2024-07-08 16:48:37.788;1720457317788;0;
269;445;2024-07-08 16:48:37.788;1720457317788;2024-07-08 16:48:37.827;1720457317827;39;8.88;0.02000046;2024-07-08 16:48:37.827;1720457317827;0;
269;446;2024-07-08 16:48:37.827;1720457317827;2024-07-08 16:48:37.827;1720457317827;0;8.9;0.0199995;2024-07-08 16:48:37.827;1720457317827;0;
270;447;2024-07-08 16:48:37.827;1720457317827;2024-07-08 16:48:37.854;1720457317854;27;8.92;0.02000046;2024-07-08 16:48:37.854;1720457317854;0;
271;448;2024-07-08 16:48:37.854;1720457317854;2024-07-08 16:48:37.894;1720457317894;40;8.94;0.0199995;2024-07-08 16:48:37.894;1720457317894;0;
271;449;2024-07-08 16:48:37.894;1720457317894;2024-07-08 16:48:37.895;1720457317895;1;8.96;0.02000046;2024-07-08 16:48:37.895;1720457317895;0;
272;450;2024-07-08 16:48:37.895;1720457317895;2024-07-08 16:48:37.935;1720457317935;40;8.98;0.0199995;2024-07-08 16:48:37.935;1720457317935;0;
272;451;2024-07-08 16:48:37.935;1720457317935;2024-07-08 16:48:37.936;1720457317936;1;9;0.02000046;2024-07-08 16:48:37.936;1720457317936;0;
273;452;2024-07-08 16:48:37.936;1720457317936;2024-07-08 16:48:37.961;1720457317961;25;9.02;0.0199995;2024-07-08 16:48:37.961;1720457317961;0;
274;453;2024-07-08 16:48:37.961;1720457317961;2024-07-08 16:48:37.986;1720457317986;25;9.04;0.02000046;2024-07-08 16:48:37.986;1720457317986;0;
274;454;2024-07-08 16:48:37.986;1720457317986;2024-07-08 16:48:37.987;1720457317987;1;9.059999;0.0199995;2024-07-08 16:48:37.987;1720457317987;0;
275;455;2024-07-08 16:48:37.987;1720457317987;2024-07-08 16:48:38.025;1720457318025;38;9.08;0.02000046;2024-07-08 16:48:38.025;1720457318025;0;
275;456;2024-07-08 16:48:38.025;1720457318025;2024-07-08 16:48:38.026;1720457318026;1;9.099999;0.0199995;2024-07-08 16:48:38.026;1720457318026;0;
276;457;2024-07-08 16:48:38.026;1720457318026;2024-07-08 16:48:38.063;1720457318063;37;9.12;0.02000046;2024-07-08 16:48:38.063;1720457318063;0;
277;458;2024-07-08 16:48:38.063;1720457318063;2024-07-08 16:48:38.090;1720457318090;27;9.139999;0.0199995;2024-07-08 16:48:38.090;1720457318090;0;
277;459;2024-07-08 16:48:38.090;1720457318090;2024-07-08 16:48:38.091;1720457318091;1;9.16;0.02000046;2024-07-08 16:48:38.091;1720457318091;0;
278;460;2024-07-08 16:48:38.091;1720457318092;2024-07-08 16:48:38.119;1720457318119;28;9.179999;0.0199995;2024-07-08 16:48:38.119;1720457318119;0;
278;461;2024-07-08 16:48:38.119;1720457318119;2024-07-08 16:48:38.120;1720457318120;1;9.2;0.02000046;2024-07-08 16:48:38.120;1720457318120;0;
279;462;2024-07-08 16:48:38.120;1720457318120;2024-07-08 16:48:38.158;1720457318158;38;9.22;0.02000046;2024-07-08 16:48:38.158;1720457318158;0;
280;463;2024-07-08 16:48:38.158;1720457318158;2024-07-08 16:48:38.199;1720457318199;41;9.24;0.0199995;2024-07-08 16:48:38.199;1720457318199;0;
280;464;2024-07-08 16:48:38.199;1720457318199;2024-07-08 16:48:38.200;1720457318200;1;9.26;0.02000046;2024-07-08 16:48:38.200;1720457318200;0;
281;465;2024-07-08 16:48:38.200;1720457318200;2024-07-08 16:48:38.223;1720457318223;23;9.28;0.0199995;2024-07-08 16:48:38.223;1720457318223;0;
281;466;2024-07-08 16:48:38.223;1720457318223;2024-07-08 16:48:38.224;1720457318224;1;9.3;0.02000046;2024-07-08 16:48:38.224;1720457318224;0;
282;467;2024-07-08 16:48:38.224;1720457318224;2024-07-08 16:48:38.250;1720457318250;26;9.32;0.0199995;2024-07-08 16:48:38.250;1720457318250;0;
283;468;2024-07-08 16:48:38.250;1720457318250;2024-07-08 16:48:38.292;1720457318292;42;9.34;0.02000046;2024-07-08 16:48:38.292;1720457318292;0;
283;469;2024-07-08 16:48:38.292;1720457318292;2024-07-08 16:48:38.293;1720457318293;1;9.36;0.0199995;2024-07-08 16:48:38.293;1720457318293;0;
284;470;2024-07-08 16:48:38.293;1720457318293;2024-07-08 16:48:38.333;1720457318333;40;9.38;0.02000046;2024-07-08 16:48:38.333;1720457318333;0;
284;471;2024-07-08 16:48:38.333;1720457318333;2024-07-08 16:48:38.334;1720457318334;1;9.4;0.0199995;2024-07-08 16:48:38.334;1720457318334;0;
285;472;2024-07-08 16:48:38.334;1720457318334;2024-07-08 16:48:38.360;1720457318360;26;9.42;0.02000046;2024-07-08 16:48:38.360;1720457318360;0;
286;473;2024-07-08 16:48:38.360;1720457318360;2024-07-08 16:48:38.386;1720457318386;26;9.44;0.0199995;2024-07-08 16:48:38.386;1720457318386;0;
286;474;2024-07-08 16:48:38.386;1720457318386;2024-07-08 16:48:38.386;1720457318386;0;9.46;0.02000046;2024-07-08 16:48:38.386;1720457318386;0;
287;475;2024-07-08 16:48:38.386;1720457318386;2024-07-08 16:48:38.427;1720457318427;41;9.48;0.0199995;2024-07-08 16:48:38.427;1720457318427;0;
287;476;2024-07-08 16:48:38.427;1720457318427;2024-07-08 16:48:38.428;1720457318428;1;9.5;0.02000046;2024-07-08 16:48:38.428;1720457318428;0;
288;477;2024-07-08 16:48:38.428;1720457318428;2024-07-08 16:48:38.454;1720457318454;26;9.52;0.0199995;2024-07-08 16:48:38.454;1720457318454;0;
289;478;2024-07-08 16:48:38.454;1720457318454;2024-07-08 16:48:38.494;1720457318494;40;9.54;0.02000046;2024-07-08 16:48:38.494;1720457318494;0;
289;479;2024-07-08 16:48:38.494;1720457318494;2024-07-08 16:48:38.494;1720457318494;0;9.559999;0.0199995;2024-07-08 16:48:38.494;1720457318494;0;
290;480;2024-07-08 16:48:38.494;1720457318494;2024-07-08 16:48:38.532;1720457318532;38;9.58;0.02000046;2024-07-08 16:48:38.532;1720457318532;0;
290;481;2024-07-08 16:48:38.532;1720457318532;2024-07-08 16:48:38.532;1720457318532;0;9.599999;0.0199995;2024-07-08 16:48:38.532;1720457318532;0;
291;482;2024-07-08 16:48:38.532;1720457318532;2024-07-08 16:48:38.558;1720457318558;26;9.62;0.02000046;2024-07-08 16:48:38.558;1720457318558;0;
292;483;2024-07-08 16:48:38.558;1720457318558;2024-07-08 16:48:38.585;1720457318585;27;9.639999;0.0199995;2024-07-08 16:48:38.585;1720457318585;0;
292;484;2024-07-08 16:48:38.585;1720457318585;2024-07-08 16:48:38.587;1720457318587;2;9.66;0.02000046;2024-07-08 16:48:38.587;1720457318587;0;
293;485;2024-07-08 16:48:38.587;1720457318587;2024-07-08 16:48:38.624;1720457318624;37;9.679999;0.0199995;2024-07-08 16:48:38.624;1720457318624;0;
293;486;2024-07-08 16:48:38.624;1720457318624;2024-07-08 16:48:38.625;1720457318625;1;9.7;0.02000046;2024-07-08 16:48:38.625;1720457318625;0;
294;487;2024-07-08 16:48:38.625;1720457318625;2024-07-08 16:48:38.667;1720457318667;42;9.719999;0.0199995;2024-07-08 16:48:38.667;1720457318667;0;
295;488;2024-07-08 16:48:38.667;1720457318667;2024-07-08 16:48:38.693;1720457318694;26;9.74;0.02000046;2024-07-08 16:48:38.694;1720457318693;0;
295;489;2024-07-08 16:48:38.694;1720457318694;2024-07-08 16:48:38.694;1720457318694;1;9.76;0.02000046;2024-07-08 16:48:38.694;1720457318694;0;
296;490;2024-07-08 16:48:38.694;1720457318694;2024-07-08 16:48:38.720;1720457318720;26;9.78;0.0199995;2024-07-08 16:48:38.720;1720457318720;0;
296;491;2024-07-08 16:48:38.720;1720457318720;2024-07-08 16:48:38.721;1720457318721;1;9.8;0.02000046;2024-07-08 16:48:38.721;1720457318721;0;
297;492;2024-07-08 16:48:38.721;1720457318721;2024-07-08 16:48:38.758;1720457318758;37;9.82;0.0199995;2024-07-08 16:48:38.758;1720457318758;0;
298;493;2024-07-08 16:48:38.758;1720457318758;2024-07-08 16:48:38.798;1720457318798;40;9.84;0.02000046;2024-07-08 16:48:38.798;1720457318798;0;
298;494;2024-07-08 16:48:38.798;1720457318798;2024-07-08 16:48:38.799;1720457318799;1;9.86;0.0199995;2024-07-08 16:48:38.799;1720457318799;0;
299;495;2024-07-08 16:48:38.799;1720457318799;2024-07-08 16:48:38.823;1720457318823;24;9.88;0.02000046;2024-07-08 16:48:38.823;1720457318823;0;
299;496;2024-07-08 16:48:38.823;1720457318823;2024-07-08 16:48:38.824;1720457318824;1;9.9;0.0199995;2024-07-08 16:48:38.824;1720457318824;0;
300;497;2024-07-08 16:48:38.824;1720457318824;2024-07-08 16:48:38.851;1720457318851;27;9.92;0.02000046;2024-07-08 16:48:38.851;1720457318851;0;
301;498;2024-07-08 16:48:38.851;1720457318851;2024-07-08 16:48:38.881;1720457318881;30;9.94;0.0199995;2024-07-08 16:48:38.881;1720457318881;0;
301;499;2024-07-08 16:48:38.881;1720457318881;2024-07-08 16:48:38.882;1720457318882;1;9.96;0.02000046;2024-07-08 16:48:38.882;1720457318882;0;
302;500;2024-07-08 16:48:38.882;1720457318882;2024-07-08 16:48:38.917;1720457318917;35;9.98;0.0199995;2024-07-08 16:48:38.918;1720457318917;0;
302;501;2024-07-08 16:48:38.918;1720457318918;2024-07-08 16:48:38.918;1720457318918;1;10;0.02000046;2024-07-08 16:48:38.918;1720457318918;0;
303;502;2024-07-08 16:48:38.918;1720457318918;2024-07-08 16:48:38.958;1720457318958;40;10.02;0.0199995;2024-07-08 16:48:38.958;1720457318958;0;
304;503;2024-07-08 16:48:38.958;1720457318958;2024-07-08 16:48:39.001;1720457319001;43;10.04;0.02000046;2024-07-08 16:48:39.001;1720457319001;0;
304;504;2024-07-08 16:48:39.001;1720457319001;2024-07-08 16:48:39.002;1720457319002;1;10.06;0.0199995;2024-07-08 16:48:39.002;1720457319002;0;
305;505;2024-07-08 16:48:39.002;1720457319002;2024-07-08 16:48:39.027;1720457319027;25;10.08;0.02000046;2024-07-08 16:48:39.027;1720457319027;0;
305;506;2024-07-08 16:48:39.027;1720457319027;2024-07-08 16:48:39.028;1720457319028;1;10.1;0.0199995;2024-07-08 16:48:39.028;1720457319028;0;
